jwestin, 1000, 60, 1, [1], 5119.3174243434205, 0.0021698495756121406, 1.9607843137254901, 100.0, 100.0, 100.0, 129.845, -1.0, -1.0, -1.0, 75.49019607843137, 31.71125
jwestin, 1000, 60, 2, [1], 9905.549075154142, 0.004198518996833861, 2.6246719160104988, 1.707317073170732, 100.0, 100.0, 134.29380053908355, 131.18858560794044, -1.0, -1.0, 51.08299724729531, 65.870596536756
jwestin, 1000, 60, 3, [1], 14563.972671221461, 0.006173016302838416, 2.6455026455026456, 2.3746701846965697, 1.9607843137254901, 100.0, 135.26902173913044, 137.6216216216216, 129.9675, -1.0, 26.745239285981178, 100.464535840188
jwestin, 1000, 60, 4, [1], 19836.032793441307, 0.008407606673109821, 2.035623409669211, 2.989130434782609, 1.4492753623188406, 1.71990171990172, 134.63636363636363, 135.16526610644257, 132.2328431372549, 132.15, 2.0484827316680954, 133.54611822001527
jwestin, 1000, 60, 5, [1], 22063.155088233823, 0.009351584154016207, 1.6304347826086956, 2.272727272727273, 2.2058823529411766, 2.2277227722772275, 204.10313075506446, 131.54780361757105, 126.02756892230576, 129.06835443037974, 2.0841917951385933, 147.68671443133024
jwestin, 1000, 60, 6, [1], 23240.539234473683, 0.00985062460771081, 1.7999999999999998, 1.3565891472868217, 1.9559902200488997, 1.1904761904761905, 225.15071283095722, 221.53241650294694, 126.92269326683292, 130.23855421686747, 1.575763889452978, 175.96109420440112
jwestin, 1000, 60, 7, [1], 24072.386729099664, 0.010203207536951558, 1.171875, 1.3565891472868217, 2.5540275049115913, 2.631578947368421, 224.35573122529644, 219.58742632612967, 213.70564516129033, 134.53783783783783, 1.9285176498917083, 198.04666013763858
jwestin, 1000, 60, 8, [1], 25057.806068887367, 0.010620882699282908, 0.78125, 3.524229074889868, 2.1825396825396823, 2.6266416510318953, 227.5511811023622, 236.37671232876713, 219.78093306288034, 203.4971098265896, 2.2786651021153617, 221.8014840801498
jwestin, 1000, 60, 9, [1], 24353.529294141175, 0.010322371289630964, 2.4390243902439024, 1.8907563025210083, 4.025423728813559, 1.3725490196078431, 347.85833333333335, 236.84368308351176, 222.1456953642384, 223.5944333996024, 2.4319383602965785, 257.61053629517147
jwestin, 1000, 60, 10, [1], 24609.478104379123, 0.010430856537025928, 4.516129032258064, 2.0120724346076457, 1.3618677042801557, 2.0202020202020203, 355.6689189189189, 347.2505133470226, 221.83826429980277, 225.2742268041237, 2.4775677978369717, 287.50798084246696
jwestin, 1000, 60, 1, [2], 4594.510823376493, 0.001947407541646531, 2.4456521739130435, 100.0, 100.0, 100.0, 141.37047353760445, -1.0, -1.0, -1.0, 75.61141304347827, 34.59261838440111
jwestin, 1000, 60, 2, [2], 9739.33909913513, 0.00412807002560727, 3.0054644808743167, 1.2165450121654502, 100.0, 100.0, 137.81126760563382, 135.03940886699507, -1.0, -1.0, 51.05550237325994, 67.71266911815722
jwestin, 1000, 60, 3, [2], 15331.844692551243, 0.006498482891740266, 1.4354066985645932, 0.9638554216867471, 2.5974025974025974, 100.0, 130.89563106796118, 136.09002433090023, 133.12533333333334, -1.0, 26.249166179413486, 99.77774718304869
jwestin, 1000, 60, 4, [2], 20181.899985002747, 0.008554204298656356, 1.9900497512437811, 1.2165450121654502, 1.7587939698492463, 1.7811704834605597, 131.6979695431472, 135.4384236453202, 133.08951406649615, 137.10621761658032, 1.6866398041797594, 134.33303121788597
jwestin, 1000, 60, 5, [2], 20886.118980169973, 0.008852691218130312, 2.524271844660194, 2.094240837696335, 1.8567639257294428, 2.030456852791878, 212.60956175298804, 138.85294117647058, 140.75945945945946, 134.65025906735752, 2.1264333652194622, 156.7180553640689
jwestin, 1000, 60, 6, [2], 22844.192634560906, 0.009682631019830029, 1.7857142857142856, 2.5440313111545985, 0.9685230024213075, 2.295918367346939, 223.64646464646464, 214.10441767068272, 136.7163814180929, 131.3733681462141, 1.8985467416592827, 176.46015797036358
jwestin, 1000, 60, 7, [2], 24059.99000166639, 0.010197953118924623, 1.782178217821782, 1.768172888015717, 2.4528301886792456, 3.421052631578948, 223.14112903225808, 221.374, 206.3230174081238, 127.62397820163488, 2.356058481523923, 194.6155311605042
jwestin, 1000, 60, 8, [2], 25160.606565572405, 0.010664455229683942, 2.0202020202020203, 1.8036072144288577, 3.3126293995859215, 2.4208566108007448, 225.77525773195876, 225.9408163265306, 222.10064239828694, 203.4770992366412, 2.3893238112543864, 219.32345392335435
jwestin, 1000, 60, 9, [2], 24175.573663950403, 0.010246943861198596, 3.1512605042016806, 2.1999999999999997, 1.8518518518518516, 2.736842105263158, 355.56832971800435, 222.11042944785277, 229.34800838574424, 230.66233766233765, 2.4849886153291725, 259.42227630348475
jwestin, 1000, 60, 10, [2], 24379.12417516497, 0.01033321981437046, 1.6528925619834711, 2.8169014084507045, 2.0120724346076457, 3.3684210526315788, 359.4642857142857, 341.1780538302277, 224.95071868583162, 225.08714596949892, 2.46257186441835, 287.670051049961
jwestin, 1000, 60, 1, [3], 4415.484860099656, 0.0018715264469145267, 3.361344537815126, 100.0, 100.0, 100.0, 138.3072463768116, -1.0, -1.0, -1.0, 75.84033613445378, 33.8268115942029
jwestin, 1000, 60, 2, [3], 9662.711638448207, 0.004095591073967915, 1.6908212560386473, 1.41643059490085, 100.0, 100.0, 130.01228501228502, 157.6551724137931, -1.0, -1.0, 50.77681296273487, 71.41686435651954
