c14jmt, 1000, 60, 50, [4], 167105.06847945615, 0.2833134434669599, 7.713574785734034, 7.6480263157894735, 7.365023474178403, 7.013969732246799, 149.07729179149192, 147.68714752151973, 147.30693696547354, 148.83818466353677, 7.435148576987178, 148.22739023550548
c14jmt, 1000, 60, 100, [4], 344762.53311341035, 0.5845176410478555, 6.59010117582718, 6.5852654685142, 6.984478935698448, 7.1951562940016895, 148.20667447306792, 148.7156704361874, 147.64958283671038, 148.79214079805797, 6.83875046851038, 148.34101713600592
c14jmt, 1000, 60, 150, [4], 420010.5955851729, 0.7120947868943497, 7.2702487788254, 7.1113623516110795, 6.518518518518518, 6.825630014690925, 199.81232390052676, 199.7682570593963, 199.78251859075948, 194.8913280776228, 6.931439915911481, 198.56360690707635
c14jmt, 1000, 60, 200, [4], 420271.07349903375, 0.7125364066213544, 6.744634949472012, 7.1089511754068715, 7.040343541643123, 6.655270655270655, 291.4835017654937, 286.65713590461127, 286.78665207877464, 293.39897448419, 6.887300080448165, 289.5815660582674
c14jmt, 1000, 60, 250, [4], 384268.5761865113, 0.6514970163752429, 7.8222548659566655, 7.647711853953373, 7.343941248470013, 7.822540781018289, 414.898406374502, 418.8684386269534, 408.9730515191546, 411.0040219868615, 7.659112187349585, 413.43597962686783
c14jmt, 1000, 60, 300, [4], 419492.6819521454, 0.711216705241132, 6.884306987399771, 6.967537608867776, 7.2542372881355925, 6.468452110758058, 477.0263255012917, 469.2973860182371, 467.05250974658867, 474.4305993690852, 6.893633498790299, 471.9517051588007
c14jmt, 1000, 60, 350, [4], 355681.9816220535, 0.6030307034336573, 11.206784083496412, 10.74964639321075, 9.584295612009237, 9.270497094899936, 642.5733176608875, 634.9052009796859, 630.0570455512984, 635.2073431051658, 10.202805795904084, 635.6857268242594
c14jmt, 1000, 60, 400, [4], 295026.6509080619, 0.5001943815579933, 19.63646378408152, 18.719889883000686, 20.82760516909541, 22.541666666666664, 772.4924605894448, 774.9839119390347, 766.0767494356659, 770.5085171239017, 20.43140637571107, 771.0154097720117
c14jmt, 1000, 60, 450, [4], 270029.26536931295, 0.4578132889969092, 30.727575673424052, 27.004219409282697, 25.581395348837212, 29.045984900480438, 867.6009220284626, 849.1103859779973, 822.2378571428571, 842.7407622364094, 28.0897938330061, 845.4224818464317
c14jmt, 1000, 60, 500, [4], 216028.3617116892, 0.36625902254179077, 51.86449938532988, 38.43269106427002, 47.19445555111289, 39.27173061863743, 940.8022133938706, 905.1703423650494, 924.5449268046441, 913.2228669675478, 44.190844154837556, 920.935087382778
