user,timeout,seconds,threads,stream,bandwidth,throughput,droprate-belatrix,droprate-dobby,droprate-draco,droprate-harry,latency-belatrix,latency-dobby,latency-draco,latency-harry,droprate-total,latency-total
c14jmt,1000,60,1,8,2214.10478602853,0.015015359063236,8.46560846560847,100,100,100,253.150289017341,-1,-1,-1,8.46560846560847,253.150289017341
c14jmt,1000,60,1,1,3198.88039186285,0.001355862253767,8.42490842490843,100,100,100,147.64,-1,-1,-1,8.42490842490843,147.64
c14jmt,1000,60,1,7,3097.13542968555,0.021003793875363,8.33333333333333,100,100,100,153.326446280992,-1,-1,-1,8.33333333333333,153.326446280992
c14jmt,1000,60,1,8,2265.29796027196,0.015362534995334,8.29015544041451,100,100,100,247.316384180791,-1,-1,-1,8.29015544041451,247.316384180791
jwestin,1000,60,1,5,1279.82935608586,0.002169849575612,8.25688073394496,100,100,100,500.21,-1,-1,-1,8.25688073394496,500.21
c14jmt,1000,60,1,7,3135.58192241035,0.021264525840999,8.23970037453183,100,100,100,152.416326530612,-1,-1,-1,8.23970037453183,152.416326530612
c14jmt,1000,60,1,9,3134.79832730787,0.021259211746608,8.23970037453183,100,100,100,154.220408163265,-1,-1,-1,8.23970037453183,154.220408163265
c14jmt,1000,60,1,8,2214.06788981653,0.015015108844784,7.97872340425532,100,100,100,259.109826589595,-1,-1,-1,7.97872340425532,259.109826589595
c14jmt,1000,60,1,9,3263.56485801893,0.022132465671244,7.94223826714801,100,100,100,148.03137254902,-1,-1,-1,7.94223826714801,148.03137254902
jwestin,1000,60,1,5,1343.82082389015,0.002278342054393,7.89473684210526,100,100,100,475.961904761905,-1,-1,-1,7.89473684210526,475.961904761905
c14jmt,1000,60,1,2,3314.81327178496,0.001405001013771,7.82918149466192,100,100,100,146.084942084942,-1,-1,-1,7.82918149466192,146.084942084942
c14jmt,1000,60,1,6,2572.49987501458,0.004361470328462,7.79816513761468,100,100,100,212.965174129353,-1,-1,-1,7.79816513761468,212.965174129353
c14jmt,1000,60,1,9,3225.11623256512,0.021871719242114,7.69230769230769,100,100,100,151.261904761905,-1,-1,-1,7.69230769230769,151.261904761905
c14jmt,1000,60,1,6,2482.86895080656,0.004209508176688,7.61904761904762,100,100,100,223.056701030928,-1,-1,-1,7.61904761904762,223.056701030928
c14jmt,1000,60,1,6,2674.79878018297,0.004534910041272,7.52212389380531,100,100,100,204.607655502392,-1,-1,-1,7.52212389380531,204.607655502392
c14jmt,1000,60,1,10,2533.47106061111,0.017181200226584,7.47663551401869,100,100,100,219.737373737374,-1,-1,-1,7.47663551401869,219.737373737374
c14jmt,1000,60,1,6,2572.45700573257,0.00436139764698,7.37327188940092,100,100,100,218.189054726368,-1,-1,-1,7.37327188940092,218.189054726368
jwestin,1000,60,1,5,1292.30461656365,0.002191000394293,7.3394495412844,100,100,100,504.990099009901,-1,-1,-1,7.3394495412844,504.990099009901
c14jmt,1000,60,1,8,2303.11713843027,0.015619012711794,7.21649484536082,100,100,100,254.544444444444,-1,-1,-1,7.21649484536082,254.544444444444
c14jmt,1000,60,1,10,2649.20261960706,0.017966055091736,7.17488789237668,100,100,100,209.816425120773,-1,-1,-1,7.17488789237668,209.816425120773
c14jmt,1000,60,1,9,3340.4102854667,0.022653607079174,7.11743772241993,100,100,100,151.394636015326,-1,-1,-1,7.11743772241993,151.394636015326
c14jmt,1000,60,1,8,2354.88601519797,0.015970092876505,7.07070707070707,100,100,100,245.728260869565,-1,-1,-1,7.07070707070707,245.728260869565
c14jmt,1000,60,1,6,2559.06167738496,0.004338686925905,6.97674418604651,100,100,100,219.23,-1,-1,-1,6.97674418604651,219.23
c14jmt,1000,60,1,8,2226.90307958939,0.015102153046261,6.95187165775401,100,100,100,263.67816091954,-1,-1,-1,6.95187165775401,263.67816091954
c14jmt,1000,60,1,7,3429.88551717242,0.023260399828915,6.94444444444445,100,100,100,148.708955223881,-1,-1,-1,6.94444444444445,148.708955223881
c14jmt,1000,60,1,10,2764.47747762761,0.018747812755179,6.89655172413793,100,100,100,199.217592592593,-1,-1,-1,6.89655172413793,199.217592592593
c14jmt,1000,60,1,7,3493.99236755712,0.02369515223224,6.8259385665529,100,100,100,146.084249084249,-1,-1,-1,6.8259385665529,146.084249084249
jwestin,1000,60,1,5,1228.45193861739,0.002082743222754,6.79611650485437,100,100,100,537.885416666667,-1,-1,-1,6.79611650485437,537.885416666667
c14jmt,1000,60,1,2,3390.75672253507,0.001437190044206,6.69014084507042,100,100,100,153.630188679245,-1,-1,-1,6.69014084507042,153.630188679245
c14jmt,1000,60,1,9,3417.08743688447,0.02317360729224,6.64335664335664,100,100,100,152.880149812734,-1,-1,-1,6.64335664335664,152.880149812734
c14jmt,1000,60,1,10,3070.97634121959,0.020826391202932,6.6147859922179,100,100,100,178.4375,-1,-1,-1,6.6147859922179,178.4375
c14jmt,1000,60,1,3,3480.32388124354,0.001475153554808,6.52920962199313,100,100,100,150.25,-1,-1,-1,6.52920962199313,150.25
c14jmt,1000,60,1,8,2393.24101384792,0.016230204358235,6.5,100,100,100,250.069518716578,-1,-1,-1,6.5,250.069518716578
c14jmt,1000,60,1,9,3404.34608718837,0.023087199484513,6.33802816901408,100,100,100,156.973684210526,-1,-1,-1,6.33802816901408,156.973684210526
c14jmt,1000,60,1,1,3609.05864120382,0.001529718458898,6.31229235880399,100,100,100,145.258865248227,-1,-1,-1,6.31229235880399,145.258865248227
c14jmt,1000,60,1,1,3634.71537128383,0.001540593198685,6.27062706270627,100,100,100,144.257042253521,-1,-1,-1,6.27062706270627,144.257042253521
c14jmt,1000,60,1,2,3468.2797580363,0.001470048589934,6.22837370242215,100,100,100,154.022140221402,-1,-1,-1,6.22837370242215,154.022140221402
c14jmt,1000,60,1,2,3340.35461938408,0.001415826848087,6.11510791366907,100,100,100,164.003831417625,-1,-1,-1,6.11510791366907,164.003831417625
c14jmt,1000,60,1,7,3557.15499575149,0.024123501219018,6.08108108108108,100,100,100,148.172661870504,-1,-1,-1,6.08108108108108,148.172661870504
c14jmt,1000,60,1,2,3570.72390347954,0.001513470078989,6.06060606060606,100,100,100,149.960573476703,-1,-1,-1,6.06060606060606,149.960573476703
c14jmt,1000,60,1,6,2814.92094697033,0.004772476106381,5.98290598290598,100,100,100,207.731818181818,-1,-1,-1,5.98290598290598,207.731818181818
c14jmt,1000,60,1,9,3621.91707772297,0.024562697195929,5.98006644518272,100,100,100,144.911660777385,-1,-1,-1,5.98006644518272,144.911660777385
c14jmt,1000,60,1,2,3468.33755499267,0.001470073087477,5.90277777777778,100,100,100,156.372693726937,-1,-1,-1,5.90277777777778,156.372693726937
c14jmt,1000,60,1,7,3481.07783832425,0.023607569975615,5.88235294117647,100,100,100,156.069852941176,-1,-1,-1,5.88235294117647,156.069852941176
c14jmt,1000,60,1,1,3724.30342620984,0.001578565566258,5.8252427184466,100,100,100,143.711340206186,-1,-1,-1,5.8252427184466,143.711340206186
c14jmt,1000,60,1,9,3518.65118371291,0.023862380531907,5.82191780821918,100,100,100,154.869090909091,-1,-1,-1,5.82191780821918,154.869090909091
c14jmt,1000,60,1,8,2508.46553792828,0.017011620672799,5.76923076923077,100,100,100,242.678571428571,-1,-1,-1,5.76923076923077,242.678571428571
c14jmt,1000,60,1,3,3570.72390347954,0.001513470078989,5.74324324324324,100,100,100,151.953405017921,-1,-1,-1,5.74324324324324,151.953405017921
c14jmt,1000,60,1,6,2764.43140914545,0.004686875083322,5.67685589519651,100,100,100,216.638888888889,-1,-1,-1,5.67685589519651,216.638888888889
c14jmt,1000,60,1,10,3033.14502824576,0.020569831191988,5.57768924302789,100,100,100,191.902953586498,-1,-1,-1,5.57768924302789,191.902953586498
c14jmt,1000,60,1,8,2393.24101384792,0.016230204358235,5.55555555555556,100,100,100,259.957219251337,-1,-1,-1,5.55555555555556,259.957219251337
c14jmt,1000,60,1,7,3762.6356046593,0.025517005782466,5.46623794212219,100,100,100,145.772108843537,-1,-1,-1,5.46623794212219,145.772108843537
c14jmt,1000,60,1,10,2687.59686047093,0.018226432701761,5.40540540540541,100,100,100,226.209523809524,-1,-1,-1,5.40540540540541,226.209523809524
c14jmt,1000,60,1,1,3813.82792581113,0.001616510995573,5.3968253968254,100,100,100,143.724832214765,-1,-1,-1,5.3968253968254,143.724832214765
c14jmt,1000,60,1,10,2943.70562943706,0.019963281449633,5.34979423868313,100,100,100,202.747826086957,-1,-1,-1,5.34979423868313,202.747826086957
c14jmt,1000,60,1,9,3634.71537128383,0.024649491178954,5.33333333333333,100,100,100,151.44014084507,-1,-1,-1,5.33333333333333,151.44014084507
c14jmt,1000,60,1,2,3749.90001333156,0.001589414814136,5.17799352750809,100,100,100,149.494880546075,-1,-1,-1,5.17799352750809,149.494880546075
c14jmt,1000,60,1,2,3762.82371762824,0.001594892594074,5.16129032258065,100,100,100,147.795918367347,-1,-1,-1,5.16129032258065,147.795918367347
c14jmt,1000,60,1,3,3839.48806825757,0.001627387181709,5.06329113924051,100,100,100,146.526666666667,-1,-1,-1,5.06329113924051,146.526666666667
c14jmt,1000,60,1,1,3865.27789350887,0.001638318334583,5.0314465408805,100,100,100,145.218543046358,-1,-1,-1,5.0314465408805,145.218543046358
c14jmt,1000,60,1,3,3737.16399753362,0.001584016586954,4.88599348534202,100,100,100,151.630136986301,-1,-1,-1,4.88599348534202,151.630136986301
c14jmt,1000,60,1,7,3852.41475852415,0.026125859636259,4.74683544303798,100,100,100,149.249169435216,-1,-1,-1,4.74683544303798,149.249169435216
c14jmt,1000,60,1,6,2841.17382392641,0.004816985785466,4.72103004291846,100,100,100,217.918918918919,-1,-1,-1,4.72103004291846,217.918918918919
c14jmt,1000,60,1,1,3941.87441674443,0.001670784173221,4.64396284829721,100,100,100,145.844155844156,-1,-1,-1,4.64396284829721,145.844155844156
c14jmt,1000,60,1,2,3966.54559994669,0.001681241183788,4.61538461538462,100,100,100,145.067741935484,-1,-1,-1,4.61538461538462,145.067741935484
c14jmt,1000,60,1,8,2661.42414448036,0.018048937611765,4.58715596330275,100,100,100,238.932692307692,-1,-1,-1,4.58715596330275,238.932692307692
jwestin,1000,60,1,5,1356.68694275477,0.002300155542594,4.50450450450451,100,100,100,504.72641509434,-1,-1,-1,4.50450450450451,504.72641509434
jwestin,1000,60,1,5,1407.85921407859,0.002386914086369,4.34782608695652,100,100,100,492.863636363636,-1,-1,-1,4.34782608695652,492.863636363636
c14jmt,1000,60,1,3,3954.67271030529,0.00167620879716,4.3343653250774,100,100,100,148.430420711974,-1,-1,-1,4.3343653250774,148.430420711974
c14jmt,1000,60,1,6,2854.01946407146,0.004838764553615,4.29184549356223,100,100,100,222.986547085202,-1,-1,-1,4.29184549356223,222.986547085202
jwestin,1000,60,1,6,2879.61605119317,0.004882161545127,4.25531914893617,100,100,100,221.213333333333,-1,-1,-1,4.25531914893617,221.213333333333
c14jmt,1000,60,1,3,3838.65647023542,0.00162703470452,4.15335463258786,100,100,100,155.946666666667,-1,-1,-1,4.15335463258786,155.946666666667
jwestin,1000,60,1,6,3263.56485801893,0.005533116417811,3.77358490566038,100,100,100,193.917647058824,-1,-1,-1,3.77358490566038,193.917647058824
jwestin,1000,60,1,8,2636.58028497625,0.017880454406577,3.73831775700935,100,100,100,250.495145631068,-1,-1,-1,3.73831775700935,250.495145631068
jwestin,1000,60,1,5,1331.02253032929,0.002256643558637,3.7037037037037,100,100,100,521.807692307692,-1,-1,-1,3.7037037037037,521.807692307692
jwestin,1000,60,1,6,3455.53926143181,0.005858593854153,3.57142857142857,100,100,100,184.381481481481,-1,-1,-1,3.57142857142857,184.381481481481
jwestin,1000,60,1,3,4415.48486009966,0.001871526446915,3.36134453781513,100,100,100,138.307246376812,-1,-1,-1,3.36134453781513,138.307246376812
c14jmt,1000,60,1,3,4184.97225416188,0.001773822468296,3.25443786982249,100,100,100,149.256880733945,-1,-1,-1,3.25443786982249,149.256880733945
jwestin,1000,60,1,3,4658.57885615251,0.001974563113807,3.19148936170213,100,100,100,131.730769230769,-1,-1,-1,3.19148936170213,131.730769230769
jwestin,1000,60,1,9,4415.4112784962,0.029943924143448,3.08988764044944,100,100,100,140.976811594203,-1,-1,-1,3.08988764044944,140.976811594203
jwestin,1000,60,1,9,4837.75496600453,0.032808125583256,3.07692307692308,100,100,100,126.150793650794,-1,-1,-1,3.07692307692308,126.150793650794
jwestin,1000,60,1,7,4542.3344773583,0.030804677173925,3.00546448087432,100,100,100,137.87323943662,-1,-1,-1,3.00546448087432,137.87323943662
jwestin,1000,60,1,2,4581.78909478736,0.001942015370173,2.9810298102981,100,100,100,136.446927374302,-1,-1,-1,2.9810298102981,136.446927374302
c14jmt,1000,60,1,10,2918.01093187575,0.019789028129583,2.97872340425532,100,100,100,229.649122807018,-1,-1,-1,2.97872340425532,229.649122807018
jwestin,1000,60,1,10,3762.6356046593,0.025517005782466,2.97029702970297,100,100,100,172.340136054422,-1,-1,-1,2.97029702970297,172.340136054422
jwestin,1000,60,1,8,2956.35654651802,0.020049075971938,2.94117647058824,100,100,100,228.632034632035,-1,-1,-1,2.94117647058824,228.632034632035
jwestin,1000,60,1,8,2969.20410611918,0.020136204061681,2.92887029288703,100,100,100,227.461206896552,-1,-1,-1,2.92887029288703,227.461206896552
jwestin,1000,60,1,6,3416.74581354661,0.005792822627676,2.90909090909091,100,100,100,193.262172284644,-1,-1,-1,2.90909090909091,193.262172284644
jwestin,1000,60,1,9,4722.57032395681,0.032026979736035,2.89473684210526,100,100,100,132.449864498645,-1,-1,-1,2.89473684210526,132.449864498645
jwestin,1000,60,1,6,3467.4708028589,0.005878822840134,2.8673835125448,100,100,100,190.284132841328,-1,-1,-1,2.8673835125448,190.284132841328
jwestin,1000,60,1,1,4837.67434884767,0.002050473678948,2.82776349614396,100,100,100,129.267195767196,-1,-1,-1,2.82776349614396,129.267195767196
jwestin,1000,60,1,6,3174.13548870927,0.005381495986446,2.74509803921569,100,100,100,210.911290322581,-1,-1,-1,2.74509803921569,210.911290322581
jwestin,1000,60,1,2,4581.78909478736,0.001942015370173,2.71739130434783,100,100,100,136.980446927374,-1,-1,-1,2.71739130434783,136.980446927374
jwestin,1000,60,1,8,2814.92094697033,0.019089904425526,2.65486725663717,100,100,100,244.663636363636,-1,-1,-1,2.65486725663717,244.663636363636
jwestin,1000,60,1,9,4696.89546568015,0.031852860959745,2.6525198938992,100,100,100,136.111716621253,-1,-1,-1,2.6525198938992,136.111716621253
jwestin,1000,60,1,1,4708.67348638832,0.001995795985916,2.64550264550265,100,100,100,135.864130434783,-1,-1,-1,2.64550264550265,135.864130434783
jwestin,1000,60,1,3,4760.17194841548,0.002017623879503,2.61780104712042,100,100,100,133.704301075269,-1,-1,-1,2.61780104712042,133.704301075269
jwestin,1000,60,1,1,4786.5617917611,0.002028809353197,2.60416666666667,100,100,100,133.251336898396,-1,-1,-1,2.60416666666667,133.251336898396
jwestin,1000,60,1,2,4812.15837888282,0.002039658601075,2.59067357512953,100,100,100,131.276595744681,-1,-1,-1,2.59067357512953,131.276595744681
jwestin,1000,60,1,1,4824.39390152462,0.002044844691605,2.58397932816537,100,100,100,132.413793103448,-1,-1,-1,2.58397932816537,132.413793103448
jwestin,1000,60,1,1,4863.59470044163,0.002061460156098,2.56410256410256,100,100,100,131.484210526316,-1,-1,-1,2.56410256410256,131.484210526316
jwestin,1000,60,1,7,4415.48486009966,0.029944423150632,2.54237288135593,100,100,100,147.060869565217,-1,-1,-1,2.54237288135593,147.060869565217
jwestin,1000,60,1,6,3442.79834019364,0.005836992628638,2.53623188405797,100,100,100,195.256505576208,-1,-1,-1,2.53623188405797,195.256505576208
jwestin,1000,60,1,9,4441.22989750854,0.030119017859623,2.52808988764045,100,100,100,146.198847262248,-1,-1,-1,2.52808988764045,146.198847262248
jwestin,1000,60,1,7,4530.59592054393,0.030725069990668,2.47933884297521,100,100,100,143.426553672316,-1,-1,-1,2.47933884297521,143.426553672316
jwestin,1000,60,1,2,4594.51082337649,0.001947407541647,2.44565217391304,100,100,100,141.370473537604,-1,-1,-1,2.44565217391304,141.370473537604
jwestin,1000,60,1,9,4684.09738539219,0.03176606842307,2.4,100,100,100,138.81693989071,-1,-1,-1,2.4,138.81693989071
jwestin,1000,60,1,7,4786.1629980171,0.032458245157994,2.34986945169713,100,100,100,136.008021390374,-1,-1,-1,2.34986945169713,136.008021390374
jwestin,1000,60,1,6,3199.57339021464,0.00542462393903,2.34375,100,100,100,213.22,-1,-1,-1,2.34375,213.22
jwestin,1000,60,1,10,3198.8270967312,0.021693434629525,2.34375,100,100,100,212.576,-1,-1,-1,2.34375,212.576
jwestin,1000,60,1,1,4812.23857216658,0.00203969259142,2.33766233766234,100,100,100,135.18085106383,-1,-1,-1,2.33766233766234,135.18085106383
jwestin,1000,60,1,7,4850.55325956539,0.03289491956628,2.31958762886598,100,100,100,134.343007915567,-1,-1,-1,2.31958762886598,134.343007915567
jwestin,1000,60,1,10,3801.09318757499,0.025777812958272,2.30263157894737,100,100,100,177.239057239057,-1,-1,-1,2.30263157894737,177.239057239057
jwestin,1000,60,1,7,4530.82243146405,0.030726606116157,2.20994475138122,100,100,100,145.957627118644,-1,-1,-1,2.20994475138122,145.957627118644
jwestin,1000,60,1,9,4645.78056259165,0.031506215837888,2.15633423180593,100,100,100,142.399449035813,-1,-1,-1,2.15633423180593,142.399449035813
jwestin,1000,60,1,9,4644.61956250104,0.031498342302118,2.15633423180593,100,100,100,142.845730027548,-1,-1,-1,2.15633423180593,142.845730027548
jwestin,1000,60,1,8,2905.1642253662,0.019701905825237,2.1551724137931,100,100,100,240.405286343612,-1,-1,-1,2.1551724137931,240.405286343612
jwestin,1000,60,1,10,3570.48590281944,0.024213907218556,2.10526315789474,100,100,100,191.953405017921,-1,-1,-1,2.10526315789474,191.953405017921
jwestin,1000,60,1,7,4863.35155312625,0.032981713549305,2.06185567010309,100,100,100,135.368421052632,-1,-1,-1,2.06185567010309,135.368421052632
jwestin,1000,60,1,7,4875.09371719898,0.033061345195848,2.05655526992288,100,100,100,136.236220472441,-1,-1,-1,2.05655526992288,136.236220472441
jwestin,1000,60,1,2,4887.80780380527,0.00207172300712,2.05128205128205,100,100,100,135.821989528796,-1,-1,-1,2.05128205128205,135.821989528796
jwestin,1000,60,1,9,4901.33804342393,0.033239325923828,2.0460358056266,100,100,100,135.114882506527,-1,-1,-1,2.0460358056266,135.114882506527
jwestin,1000,60,1,3,5093.7208372217,0.002159000327734,1.97044334975369,100,100,100,130.376884422111,-1,-1,-1,1.97044334975369,130.376884422111
jwestin,1000,60,1,10,3186.93442213149,0.021612782268144,1.96850393700787,100,100,100,218.369477911647,-1,-1,-1,1.96850393700787,218.369477911647
jwestin,1000,60,1,1,5119.31742434342,0.002169849575612,1.96078431372549,100,100,100,129.845,-1,-1,-1,1.96078431372549,129.845
jwestin,1000,60,1,10,3225.11623256512,0.021871719242114,1.94552529182879,100,100,100,216.595238095238,-1,-1,-1,1.94552529182879,216.595238095238
jwestin,1000,60,1,3,4543.69708686088,0.001925869872564,1.93370165745856,100,100,100,148.495774647887,-1,-1,-1,1.93370165745856,148.495774647887
jwestin,1000,60,1,2,4710.00749937505,0.001996361414327,1.86666666666667,100,100,100,143.464673913043,-1,-1,-1,1.86666666666667,143.464673913043
jwestin,1000,60,1,6,3391.60431283017,0.005750197199216,1.85185185185185,100,100,100,205.724528301887,-1,-1,-1,1.85185185185185,205.724528301887
jwestin,1000,60,1,2,4991.33448873484,0.002115603336222,1.7632241813602,100,100,100,135.628205128205,-1,-1,-1,1.7632241813602,135.628205128205
jwestin,1000,60,1,1,5003.13228923692,0.002120603895924,1.75879396984925,100,100,100,135.496163682864,-1,-1,-1,1.75879396984925,135.496163682864
jwestin,1000,60,1,3,4645.70314452832,0.001969105675815,1.6260162601626,100,100,100,148.220385674931,-1,-1,-1,1.6260162601626,148.220385674931
jwestin,1000,60,1,2,4722.49162625606,0.002001652877068,1.6,100,100,100,145.165311653117,-1,-1,-1,1.6,145.165311653117
jwestin,1000,60,1,10,3199.57339021464,0.021698495756121,1.5748031496063,100,100,100,222.048,-1,-1,-1,1.5748031496063,222.048
jwestin,1000,60,1,3,4812.07818827176,0.002039624611864,1.57068062827225,100,100,100,140.829787234043,-1,-1,-1,1.57068062827225,140.829787234043
jwestin,1000,60,1,8,3263.56485801893,0.022132465671244,1.54440154440154,100,100,100,216.858823529412,-1,-1,-1,1.54440154440154,216.858823529412
jwestin,1000,60,1,10,3276.30855371694,0.022218889388814,1.53846153846154,100,100,100,216.34375,-1,-1,-1,1.53846153846154,216.34375
jwestin,1000,60,1,2,5041.43549757585,0.002136838911936,1.5,100,100,100,136.733502538071,-1,-1,-1,1.5,136.733502538071
